id,content
7374,"有风，自然才显清凉；有水，溪流才显欢唱；有叶，花朵才显芬芳；有海，天地才显宽广；有你，生活充满阳光。宝贝，你是我心中的太阳！  
"
7375,"春天会用感性的语言写下温暖的句子，花瓣会用有型的色彩烘托浪漫的背景，我会用任性的心跳许你一生的爱恋，不变，亲爱的，想你。
"
7376,"这是个孤单的世界，但我不会让你孤单；这是个无助的世界，但我不会让你无助；我会一直陪着你，爱着你，保护你，珍惜你，因为我爱你！
"
7377,"想一个人是美好的，就算只有记忆做参考，爱一个人是幸福的，就算只有思念做支撑，虽然现在我只能想你，但是我还是觉得很幸福，因为我是爱你的！
"
7378,"我欣赏阳光的话语，是因为温暖坦白在感觉里，我欣赏雨天的脾气，是因为想念流连在牵挂里，我欣赏此时此刻的自己，是因为有勇气说我爱你。
"
7379,"不同的时光，不同的地点，语言都浅浅的写着和你有关的画面，相同的感觉，相同的笑脸，心情都影印着对你不变的爱恋，一句话，我爱你，两个字，永远。
"
7380,"我用阳光给埃菲尔铁塔照一张相片，我用温柔写给洛杉矶一份情书，不知道斐济和汤加的完美时差，是否为想念把笑容留下，在最浪漫的时刻，说一句最真心的话，我爱你。
"
7381,"有没有不会结束的游戏，有没有没有最后的结局，寂寞的世界，我为你而来，冰冷的世界，我为你温暖，空虚的世界，我为你守护，没有为什么，只是爱你。
"
7382,"我会等你，等你回心转意的那一天；我会等你，等你愿意和我在一起的那一天；我会等你，等你离开那个人来到我身边的那一天；我会等你，直到我老了那天！
"
7383,"手机的键盘停停落落多少次为你拼凑爱情语言，手机的铃声起起伏伏多少次为你温柔成爱情的缠绵，手机的屏幕色彩斑斓多少年呈现你明媚的笑脸。
"
7384,"一
"
7385,"男:你能不能帮我一个忙啊? 
"
7386,"女:什么? 
"
7387,"男:我买了一把玫瑰花你帮我养几天. 
"
7388,"二 
"
7389,"男:我们打赌?(很多东西可以用来打赌) 
"
7390,"女:赌什么啊? 
"
7391,"男假装思考)嗯....你输了的话做我女朋友,我输了的话做你男朋友. 
"
7392,"女的一般表现会笑,并且打你.男的抓紧时间追问,并顺势抓住她的手. 
"
7393,"环境好的话可以把她抱在怀里哦. 
"
7394,"三 
"
7395,"男:我一直把你当作最好的朋友.有一个秘密很想跟你说. 
"
7396,"女:什么秘密啊? 
"
7397,"男:我喜欢上了一个女孩,不知道怎么办. 
"
7398,"女:告诉她咯.(注意观察她的表情) 
"
7399,"男:我怕她不喜欢我.那怎么办呢? 
"
7400,"女:......(不管她说什么) 
"
7401,"男:其实你认识她的. 
"
7402,"女:哦?谁啊? 
"
7403,"男:嗯...(犹豫,然后转到她的耳边,轻声说出她的名字) 
"
7404,"四
"
7405,"男:唉,想不想谈恋爱啊?(以恋人多的地方为基本环境.) 
"
7406,"女:不想. 
"
7407,"男:你心理有毛病,书上说这叫:爱无能. 
"
7408,"女:你才有毛病呢! 
"
7409,"男:是真的.看在朋友一场的份上,我想牺牲自己拯救你一把. 
"
7410,"五
"
7411,"男:唉,问你一个私人问题? 
"
7412,"女:什么? 
"
7413,"男:你有没有男朋友啊?(之前必须调查她还没有!) 
"
7414,"女:没有啊! 
"
7415,"男:要不要我给你介绍一个? 
"
7416,"女:谁啊? 
"
7417,"男:那人跟我同姓,叫做......(委婉而神秘地说出自己的名字.) 
"
7418,"注意:表情随意,傻笑.顺手来各亲昵动作. 
"
7419,"比如拥抱\牵手等.她没有明确反对你就成功! 
"
7420,"六
"
7421,"男:唱首歌给你听吧? 
"
7422,"女:好啊! 
"
7423,"选择一首代表性的歌曲.轻声哼...必须练习好哦.唱完之后,把那句经典的歌词说出来..深情注视她.
"
7424,"七 
"
7425,"男:我家的狗最近老是吃不下饭. 
"
7426,"女:怎么了?生病了吗? 
"
7427,"男:没病,它说想你了.(一般电话里比较合适.并且条件要对应) 
"
7428,"八 
"
7429,"男:最近我老是做梦. 
"
7430,"女:怎么了?(表示关心) 
"
7431,"男:我梦见一个女人......(随便编点什么)不管她说什么. 
"
7432,"男:诶,那人怎么越看越像你. 
"
7433,"九
"
7434,"过马路时. 
"
7435,"男: 来,小朋友,叔叔带你过马路.赶紧抓住她的手哦.过完马路也牵着别放下,除非她手心出汗了.
"
7436,"有你的日子，不管是开心，还是伤心，细细回味都是那么的幸福与温馨。  
"
7437,"爱让我们相见，爱让我们相恋，爱让我们相爱，爱让我们牵挂，让我在有生之年把我全部的爱都送给你！
"
7438,"我深深地爱着你，胜似爱我自己。你是我心中的太阳，有你照耀，我就充满了朝气。
"
7439,"回想起我们在一起的日子，我就忍不住一阵阵的心痛不是曾经说好了不要分开的吗？你怎么忍心就这样丢下我一个？
"
7440,"思念你的夜里，久久不能入眠，好想化为一叶飞舟，抵达你的身旁，徜徉在你的心田。
"
7441,"是因为爱才悄悄的躲开，躲开的是身影，躲不开的是默默的情怀；今天我终于鼓起勇气，向你表达我的爱。
"
7442,"我这辈子最大的幸运就是认识你，而最大的不幸却是不能拥有你。也许你会遇到你深爱的人，可是却不会遇到第二人像我这么爱你的人。
"
7443,"我非常爱你！虽然你无法体会到我的真心，但是我的心中，你是永远的唯一的爱人！我已经学会忘了自己，却无法忘记你。
"
7444,"温柔的心是送给快乐的人！浪漫的心！是送给有情的人永恒的心，是送给等待的人，愿把一颗祝福的心，送给我最亲爱的人！
"
7445,"导语：难得遇上对的人，却因害怕被拒绝而迟迟按兵不动，这在女人身上表现得尤为明显，然而很多时候好姻缘就是这样错过的。其实，女人表白同样不跌份，一来不用再为不明确的感情困扰，更重要的是，也许你心仪的他也正暗恋你呢。  
"
7446,"表白成功与否，早有定数。
"
7447,"无论地点是浪漫餐厅还是桥洞底下，无论信物是香车玫瑰还是文字卡片，无论手段含蓄曲折还是直抒胸臆，都不会对表白的结果有太大影响，之前他对你的印象和你所做的铺垫，才是成功与否的关键。
"
7448,"现实中我们看到，即便有的男人跪地哀求，女人也可能置之不理，有的男生在宿舍楼下摆满了蜡烛，铺满了玫瑰花瓣，对方照样拒绝的情况也不少见；而如果两人本就彼此相悦，牵着手在大马路上聊几句，便可以私定终生。正如我所说，表白的形式并不重要，之前所做的准备，才是最重要的。
"
7449,"既然胆小，不如选择没人的地方。
"
7450,"其实，不是所有的表白都要在众人的见证下，如果对方同意无可厚非，可一旦拒绝你也会十分难堪。相比之下，既然你的心里话只想说给他听，不如找一个没人的地方，安静地倾诉你的爱意，或者实在不敢，不如干脆发一条短信给他。不同意，除了你和他，也没人知道；同意了，再向朋友炫耀也不迟。
"
7451,"表白是一件严肃的事情。
"
7452,"周围的朋友可能会给你支招，让你在醉酒的时候表白，这时人的胆子会比较大，一旦对方拒绝，还可以说自己当时糊涂了；还有人说，不如在&ldquo;愚人节&rdquo;当天表白，如果拒绝了，就说你是开玩笑的，挽回一些面子。
"
7453,"老实说两种做法都很不明智，容易让对方以为，你的表白只是随口的玩笑，甚至会让男人误以为，你对感情的态度不认真。同样，聪明的男人也会毫不费力地拒绝你：对不起，当时你真的喝多了!之后无论你再怎样解释，他都以此为由，让你显得十分被动。
"
7454,"表白是一件很严肃的事情，你可以心里面无所谓，但至少应该呈现出很认真的态度。
"
7455,"没必要非逼他说出 是和否。
"
7456,"表白的意图，更多是表达你对他的爱意，而不是非要逼他说出一个去留的结果。即使他一开始拒绝了你，你也不必气急败坏甚至要挟对方，给对方造成巨大的心理压力。如果两个人闹僵了，反倒让他没有了选择的余地。
"
7457,"聪明的女人，在对方决定之前，会给男人充足考虑的时间：之前你可能并不太了解我，所以你不必急于答复，如果可以，不妨我们先交往一段时间，等你考虑清楚了再做决定。
"
7458,"聪明的女人，会把一切暗示得明白，为什么选择和他恋爱，他的哪些地方让自己着迷，然后从他的语气中揣测出他的顾虑。在接下来的日子里，女人应该尽量排除对方的担心和疑虑，让他觉得，和自己恋爱是一件划得来的事情。
"
7459,"如此，对方自然会变得心乱如麻，对你的态度也会有所改变。整个局面，女人再一次彻底Hold住。
"
7460,"女人到底能不能主动表白?
"
7461,"还有一些女生，不是不敢表白，而是不愿表白。因为她们常听别人说，女人不能太主动，否则会惯坏男人，让男人觉得你很卑微。
"
7462,"实际上，我们常说女人不能太主动，绝不是指女人不可以向男人表白，大胆说出自己的想法；而是在遭到对方拒绝后，女人还一次次穷追不舍，看男人脸色行事，如此行径，才会宠坏男人，让他觉得你很低贱。
"
7463,"人之所以表达爱意，无非是想让对方明白自己的心思，让他也来爱你，既然用行动无法让他了解，那为何不直抒胸臆，让对方清楚地明白?
"
7464,"主动表白的一方，并没表现得有多卑微，接受表白的一方，也没什么值得炫耀的。表白，没有你想象得那么难，真的。
"
7465,"当岁月平静、爱情安稳的时候，或许身边的朋友还会时常问起：当初你俩是谁追的谁啊?这时候，尽管两个人嘴上互不相让，但心里，谁还会真正在意，到底是谁先追的谁。若终于有这样的一天，当初你所做的一切，也都值得了吧。
"
7466,"引言：谈恋爱就少不了表白，如何引导对方说出你想要的答案，又能展现你幽默、机智、含蓄的一面呢？下面就看小编为大家整理的经典恋爱表白方式吧！总有一款适合你！ 
"
7467,"你有男朋友吗”
"
7468,"没有”
"
7469,"那你现在有了!”
"
7470,"你喜欢水吗”
"
7471,"当然喜欢”
"
7472,"太好了 这样你就已经爱上72%的我了”
"
7473,"爱 或者不爱 给我一个字的答复”
"
7474,"不爱”
"
7475,"一个字的答复好吗!!重来!!”
"
7476,"我们来交换礼物好不好”
"
7477,"好啊”
"
7478,"嗯好 现在开始 我是你的 你是我的”
"
7479,"同学打扰一下请问这题怎么做”
"
7480,"不好意思我不会”
"
7481,"哦你不会啊那我给你讲讲吧..”
"
7482,"我背你吧”
"
7483,"为什么呀”
"
7484,"昨晚一整夜你都在我梦里钻来跑去 肯定累坏了”
"
7485,"我可以向你问路吗？”
"
7486,"去哪里？”
"
7487,"到你心里”
"
7488,"我喜欢你 我们在一起吧”
"
7489,"可我们都是男的 在一起不就是同性恋了么?”
"
7490,"同性恋怎么了?孔雀东南飞异性恋吧 自挂东南枝了!”
"
7491,"啊?”
"
7492,"罗密欧与朱丽叶异性恋吧 都死了!”
"
7493,"这..”
"
7494,"梁山伯与祝英台异性恋吧 化蝶了!""
"
7495,"咳..”
"
7496,"所以 我们在一起吧""
"
7497,"同学”
"
7498,"怎么?”
"
7499,"你说你是要当我男朋友还是要我当你女朋友”
"
7500,"你能模仿下啄木鸟吗”
"
7501,"怎么模仿”
"
7502,"就拿我的脸当树”
"
7503,"爱我好不好 如果你还是坚持不同意 我就带你去医院 因为你的心还没康复 ”
"
7504,"如果早些遇见你也一样会喜欢你”
"
7505,"那就让喜欢后来成为爱吧”
"
7506,"你怎么跑来了?”
"
7507,"我想看到你”
"
7508,"我会打电话给你啊”
"
7509,"打电话看不到你”
"
7510,"你想扑进谁怀里”
"
7511,"反正不是你”
"
7512,"你骗下我会死吗”
"
7513,"骗了啊没死”
"
7514,"你左手有几个手指 ”
"
7515,"你有几个眼睛”
"
7516,"你有几个嘴巴""
"
7517,"我也爱你”
"
7518,"爱上你的那天 不是因为你有多好 而是因为那天 阳光正好 吃得很饱”
"
7519,"就算你长成你身份证照片那个样子 我也喜欢你啊”
"
7520,"最后 鸟患上了恐高症 鱼都变成了旱鸭子 全世界的逻辑都被推翻重置 我发誓我还要喜欢你”
"
7521,"什么时候才能睡觉一翻身就能蹭到你怀里呀""
"
7522,"如果明天是晴天我就去公园遛狗 阴天我就在家看书听音乐 ”
"
7523,"嗯”
"
7524,"塌下来的话我就马上跑去你家找你表白 ”
"
7525,"喜欢你的感觉 怎么说呢 比冬天的暖炉还暖 比夏天的凉糕还甜”
"
7526,"喜欢有很多种啊 但我只有一个 我想把所有的喜欢 都耗费在你一个人的身上""
"
7527,"学长 不好意思 我不小心把你的课本撕破了 ”
"
7528,"没关系 ”
"
7529,"学长 不好意思 我不小心把你的水壶摔坏了”
"
7530,"没关系..”
"
7531,"学长 不好意思 我不小心把你的尺子折断了”
"
7532,"学弟 你再这样我就要你赔了阿..”
"
7533,"那我把自己赔给你好不好?”
"
7534,"我给你讲个故事吧”
"
7535,"嗯”
"
7536,"从前有我爱你和我不爱你两个人!我不爱你死了剩下谁”
"
7537,"我爱你啊”
"
7538,"我也爱你”
"
7539,"有个人对你说了I love you 你要说什么才能打败他?”
"
7540,"打你名字再多遍都不费劲阿 输入法它会自己跑出来”
"
7541,"我可以亲你吗?”
"
7542,"不要脸”
"
7543,"那亲嘴好了”
"
7544,"我爱我自己,但是我想让你做我的情敌”
"
7545,"我喜欢上了一个人”
"
7546,"她一定很漂亮吧？”
"
7547,"你太自恋了！”
"
7548,"同学”
"
7549,"嗯?”
"
7550,"没事 就觉得你长得好像我下一个女朋友”
"
7551,"男：（指着英语书上的单词 hu**and)这个是什么意思?
"
7552,"女：老公
"
7553,"男：我记得是老婆
"
7554,"女：明明是老公!
"
7555,"男：老婆!
"
7556,"女：老公!
"
7557,"男：老婆~
"
7558,"做我男朋行不行?”
"
7559,"行就行 不行我再想想办法”
"
7560,"你怎么天天拿着手机看啊”
"
7561,"我是手机控啊”
"
7562,"那我变成你的手机吧”
"
7563,"哈?”
"
7564,"这样我就能被你捧在手心被你直视了”
"
7565,"有时候感觉好喜欢好喜欢你”
"
7566,"那种感觉就好像吃了好多 撑爆了”
"
7567,"你相信永远吗？”
"
7568,"不相信”
"
7569,"那我们一起来创造永远吧！”
"
7570,"结语：恋爱表白不要害怕被拒绝，在表白前我们要明白这样一个事实，被表白的人，一般不会讨厌向自己表白的人。除非人家不喜欢你，你还要死缠烂打，以致给人家带来了麻烦，人家才会想要摆脱你。反之，人们会因为被表白感到自己是值得爱的，是可爱的，进而感到开心、喜悦，你们的关系可能因此而更进一步！
"
7571,"一】
"
7572,"停不了想你的情绪
"
7573,"控制不了的魔力真的有点疯狂  
"
7574,"我的心你是否还能明白
"
7575,"导语：难得遇上对的人，却因害怕被拒绝而迟迟按兵不动，这在女人身上表现得尤为明显，然而很多时候好姻缘就是这样错过的。其实，女人表白同样不跌份，一来不用再为不明确的感情困扰，更重要的是，也许你心仪的他也正暗恋你呢。  
"
7576,"表白成功与否，早有定数。
"
7577,"无论地点是浪漫餐厅还是桥洞底下，无论信物是香车玫瑰还是文字卡片，无论手段含蓄曲折还是直抒胸臆，都不会对表白的结果有太大影响，之前他对你的印象和你所做的铺垫，才是成功与否的关键。
"
7578,"现实中我们看到，即便有的男人跪地哀求，女人也可能置之不理，有的男生在宿舍楼下摆满了蜡烛，铺满了玫瑰花瓣，对方照样拒绝的情况也不少见；而如果两人本就彼此相悦，牵着手在大马路上聊几句，便可以私定终生。正如我所说，表白的形式并不重要，之前所做的准备，才是最重要的。
"
7579,"既然胆小，不如选择没人的地方。
"
7580,"其实，不是所有的表白都要在众人的见证下，如果对方同意无可厚非，可一旦拒绝你也会十分难堪。相比之下，既然你的心里话只想说给他听，不如找一个没人的地方，安静地倾诉你的爱意，或者实在不敢，不如干脆发一条短信给他。不同意，除了你和他，也没人知道；同意了，再向朋友炫耀也不迟。
"
7581,"表白是一件严肃的事情。
"
7582,"周围的朋友可能会给你支招，让你在醉酒的时候表白，这时人的胆子会比较大，一旦对方拒绝，还可以说自己当时糊涂了；还有人说，不如在“愚人节”当天表白，如果拒绝了，就说你是开玩笑的，挽回一些面子。
"
7583,"老实说两种做法都很不明智，容易让对方以为，你的表白只是随口的玩笑，甚至会让男人误以为，你对感情的态度不认真。同样，聪明的男人也会毫不费力地拒绝你：对不起，当时你真的喝多了!之后无论你再怎样解释，他都以此为由，让你显得十分被动。
"
7584,"表白是一件很严肃的事情，你可以心里面无所谓，但至少应该呈现出很认真的态度。
"
7585,"没必要非逼他说出 “是”和“否”。
"
7586,"表白的意图，更多是表达你对他的爱意，而不是非要逼他说出一个去留的结果。即使他一开始拒绝了你，你也不必气急败坏甚至要挟对方，给对方造成巨大的心理压力。如果两个人闹僵了，反倒让他没有了选择的余地。
"
7587,"聪明的女人，在对方决定之前，会给男人充足考虑的时间：之前你可能并不太了解我，所以你不必急于答复，如果可以，不妨我们先交往一段时间，等你考虑清楚了再做决定。
"
7588,"聪明的女人，会把一切暗示得明白，为什么选择和他恋爱，他的哪些地方让自己着迷，然后从他的语气中揣测出他的顾虑。在接下来的日子里，女人应该尽量排除对方的担心和疑虑，让他觉得，和自己恋爱是一件划得来的事情。
"
7589,"如此，对方自然会变得心乱如麻，对你的态度也会有所改变。整个局面，女人再一次彻底Hold住。
"
7590,"女人到底能不能主动表白?
"
7591,"还有一些女生，不是不敢表白，而是不愿表白。因为她们常听别人说，女人不能太主动，否则会惯坏男人，让男人觉得你很卑微。
"
7592,"实际上，我们常说女人不能太主动，绝不是指女人不可以向男人表白，大胆说出自己的想法；而是在遭到对方拒绝后，女人还一次次穷追不舍，看男人脸色行事，如此行径，才会宠坏男人，让他觉得你很低贱。
"
7593,"人之所以表达爱意，无非是想让对方明白自己的心思，让他也来爱你，既然用行动无法让他了解，那为何不直抒胸臆，让对方清楚地明白?
"
7594,"主动表白的一方，并没表现得有多卑微，接受表白的一方，也没什么值得炫耀的。表白，没有你想象得那么难，真的。
"
7595,"当岁月平静、爱情安稳的时候，或许身边的朋友还会时常问起：当初你俩是谁追的谁啊?这时候，尽管两个人嘴上互不相让，但心里，谁还会真正在意，到底是谁先追的谁。若终于有这样的一天，当初你所做的一切，也都值得了吧。
"
7596,"世界上最深沉的不是大海，而是你的心灵。我把自已整个都抛下，却不见泛起一丝涟漪！我好想你！  
"
7597,"和你相处一天，胜过在红尘庸碌一万年。你带给我的永远不是失望，永远是对新生活的热望。
"
7598,"日里想着你，夜里念着你，梦里绕着你，眼里望着你，手里握着你，心里爱着你！ 我是亲嘴，你是含片。含在嘴里，舌绕千遍。酸甜凉苦，回味无限。想在心里，度日如年。一旦拥有，别无她求！
"
7599,"偏不告诉你我喜欢你！偏不告诉你我想你想的不行！偏不告诉你你永远在我心里！偏不告诉你认识你是我今生最大的财富！哼````！气死你！
"
7600,"你在偷偷想我吗？你真的是在偷偷想我吗？如果你真的想我就告诉我啊，我不会不让你想我的，大家讲道理嘛，我也想你啊
"
7601,"天高云谈，不尽北归雁。一丝长缨寄何处？越过清山绵绵。常忆扬柳依依，只叹两水迢迢。莫等秋菊流香，难料花落何方。
"
7602,"你笑一下，我的心就跟着你跳一下。你不停的笑，我的心就不停的跳！所以你要不停的笑，我才不会因为你而死掉！
"
7603,"我象一个蚊子一样追寻着你，我象你的影子一样陪伴着你，我象在沙漠中行走需要水一样需要你。只因为我爱你！
"
7604,"自从认识了你,疲累、辛苦、紧张、压抑，都远离了我。换来的是对你深深的思念，换来的是对你绵绵的爱恋，还有还有，甜甜的寝食不安、美美的坐卧不宁。
"
7605,"你在的时候你是一切，你不在的时候一切是你。。我很想你，非常非常想。。思念的长河在我的心理慢慢的流淌，我知道对你的思念树在滋生。我宁愿撑破我的心扉。
"
7606,"我从不敢奢求太多，因为我知道，希望越大，失望也越大，我只能很努力地去追求自己想要的，像扑火的飞蛾，不管结局如何，始终无悔！
"
7607,"阿妹的情歌好优柔
"
7608,"阿妹为你唱到心没有归期   
"
7609,"天没有尽头
"
7610,"阿妹给你细说却不能大声
"
7611,"只能把暧昧挽在袖口
"
7612,"阿妹的情歌就是爱的前奏
"
7613,"阿妹的喜欢不需要说出任何一个理由
"
7614,"熟悉的旋律拨动阿妹的心海 
"
7615,"深情的演绎感动了整个宇宙
"
7616,"阿妹的情歌只为你唱过
"
7617,"阿妹的回忆填满了心痛
"
7618,"阿妹的梦幻留下一个永远的你
"
7619,"带来我的爱
"
7620,"希望你 快乐常在
"
7621,"我愿意在你的眼里 化作一片云彩  
"
7622,"飘啊飘 飘入你的心海
"
7623,"带来我的爱
"
7624,"希望 你不再等待
"
7625,"我愿化作一只蝴蝶 飞入你的胸怀
"
7626,"翩翩的姿态 永远是你的青睐
"
7627,"带来我的爱
"
7628,"希望我们一生一世 别见外
"
7629,"我愿是那开放的玫瑰花 等你来采摘
"
7630,"珍藏芬芳的友谊 再也不要说拜拜 
"
7631,"一颗心   为你跳动的心
"
7632,"从未停止探寻的脚步
"
7633,"怎忍心叩响你的心窗
"
7634,"回想你莞尔浅笑的美
"
7635,"你如碧水蓝天一样明澈
"
7636,"追逐的那对丛林鸟如诉如歌
"
7637,"凝望你的眼神定格了透明的洁净  
"
7638,"亦或是你决绝的那个时刻
"
7639,"你带走了一段奋发向上的枝丫
"
7640,"能否回头看看伤痕累累的枯老树干
"
7641,"你会说这是割舍的美丽
"
7642,"然而却成了我心痕的划伤
"
7643,"当我把思念张挂成一个章节
"
7644,"累计成一个故事的时候
"
7645,"你可否翻阅，心瓣生情
"
7646,"能否激起你心湖的涟漪
"
7647,"独自伤感却还在进行着温婉的独奏
"
7648,"总将未完成的收笔画圆      画圆
"
7649,"感动处掌上的汗珠潮湿了心情
"
7650,"爱的感觉原本是疼     还是疼
"
7651,"蛊惑从静脉穿击心脏
"
7652,"抵达动脉射骨的伤
"
7653,"为此   为你   为我   浑身颤栗
"
7654,"这忧思的大餐慢慢吞噬饮尽
"
7655,"这满心的愁绪无休无止的念
"
7656,"截然自知也要绽放成花   升升情
"
7657,"蕴含一段美丽    垂泪    自怜
"
7658,"长时间没了争吵
"
7659,"心生了淡淡的愁
"
7660,"你不在乎我的一无所有
"
7661,"平凡的日子有爱就足够 
"
7662,"反复再问我自己
"
7663,"你和我这次是不是真的分手
"
7664,"对你的思念没了尽头
"
7665,"悔恨的泪水尽情地流
"
7666,"只求你的一句问候
"
7667,"一定会温暖我的胸口
"
7668,"不知在什么时候还能与你邂逅
"
7669,"希望下一次擦肩你能转身回眸
"
7670,"你可知我已望断天涯
"
7671,"这份爱我在默默地守
"
7672,"把愿种植
"
7673,"对你的爱欲诉还休
"
7674,"亲，不要生气了
"
7675,"请你别走
"
7676,"回头回头
"
7677,"谁都有错的时候
"
7678,"我用心将你挽留 
"
7679,"你可知我独自呓语
"
7680,"且行于寂寥的街
"
7681,"我应知你放逐青春
"
7682,"且惜于风轻的夜
"
7683,"爱与被爱拥抱雨后的温情
"
7684,"虔诚拨动素色的初衷
"
7685,"流年搁浅在顾盼的时间  
"
7686,"记忆湿润了花香
"
7687,"缠绵轻柔着绾结
"
7688,"彼此需要点通的灵慧
"
7689,"爱的感应来于心的明晰呼唤
"
7690,"爱的责任遍洒在寸寸的光阴
"
7691,"柔软处的感动是心湖泛起的柔波
"
7692,"驻足的风景拽拉拖慢了年轮
"
7693,"知你   知我
"
7694,"褶皱了皮肤依然散发爱的真情
"
7695,"盛夏的浓荫遮不住你成熟的美！本真的你，曾是浪漫、温柔、喜欢金黄色秋天的女孩，你在盛夏毅然决然地追随你的梦想，离开了我们共同相守的七月，一份成熟的思虑，叫你背负责任，踏着一路的坚定走了，那背影定格成风景，幻化成理性的大厦和内心的信仰。
"
7696,"盛夏的夕阳犹还炙热，孩童们的天真与欢声笑语一起充满在丛林的幽径里，爱情在这个时间达到一定的极限，在炙热的火焰里燃烧，各种思想的藤蔓随着太阳的移动疯长着、攀爬着，思虑拉动着你我美丽的遇见，仅一眸就铭刻在心，呼唤的心用泪水洗涮，你在哪里？你去了哪里？奔驰的列车承装着别人的故事，怎会将你我的故事翻看？！
"
7697,"盛夏夜晚，湖光粼粼，洒遍的情网捞起的是彷徨和离殇，此时你在哪个地方？思念漫过堤岸，前方的路口，能否有你的等候，那座桥头，你还能否陪我左右？湛绿的叶飘摇着离开母体落在我的胸口，盛夏本不应有凋零，可这份心痛说与谁人听？你知否？
"
7698,"众人形色匆匆，“众里寻他千百度，那人却在灯火阑珊处”，“你忙吗？”仅三个字的短信，期盼你的消息，手机一次，没有消息，茫然。手机两次，没有信息，痛着。手机三次，不见铃声，凌乱------，泛滥的心啊，流干了我所有的血液，只剩下枯竭的、渴盼的双眼------  
"
7699,"很忙，才看见你的消息，我很好，勿念，我会在我喜欢的季节回去见你！”这是你的消息，我读了，又读了，再读了，这是你我的秋天的约定，激动的心情是因为每天把你拉进了梦里。
"
7700,"你还没有忘记昨日的时光，你还没有忘记那个老地方，那时你我执手相看泪几行，那里月儿娇羞星光迷醉在前后。或许爱情不能白头，请你记住你我曾经的拥有；或许爱情到永久，那是最美的灵魂相守。只希望你，现在的你珍重，再珍重------
"
7701,"人皆说，时间能淡忘一切，甚至是海枯石烂的情感。你我在爱情的故事里漂泊沉浮，千言万语无法表达的情感，装载在飞奔的贴封列车里，到有你的车站，绽放成万朵玫瑰，倾我所有、竭尽全力，求，只求，秋日里，你笑得飞扬，这是爱的疯狂，莫让它黯然失色，随风飘逝空荡荡------
"
7702,"清歌一曲，在那秋高气爽的季节，为你，为我，收获只属于你我，共同付出辛劳的红豆，栽种在明天，不能，千万不能让风带走------。 
"
7703,"午夜，我在岁月的这端遥望。默默，而又执着。
"
7704,"希望此时的你，安静，安然与安宁，不需要想我，不需要记忆，更不需要今宵宿醉，儿女情长！我为何这般甘愿？为何这般卑微？只因，我中了蛊惑，爱已荼蘼！  
"
7705,"我是一朵暗夜的玫瑰，盛开在梦的边缘。你是一道闪现的灵光，划破了情感的霓裳。不知为何，转瞬，我已千疮百孔，只因，心――已失去方向！泪，可以成润心甘露，还可以是黄莲浊浆。我分不清，哪种于我更苦，赛过我的情殇！
"
7706,"肆虐的情绪，一泻千里。
"
7707,"昂扬的爱恨，百转柔肠！
"
7708,"为你哭，泪在心里。
"
7709,"为你笑，人在画中。
"
7710,"我承认，我是任性的可以，我在返回青春，你在追逐希冀。那么，是谁赋予了这份神奇与瑰丽？你或许爱亮丽的容颜，温婉的性情，而我更爱你饱经沧桑的心灵，疲惫不堪的脸庞。或许你在前世的佛前求过，不然，为何，你会喜欢这青莲般的我？在你华丽转身的瞬间，一定遗落了情的珠玑，如今，它在我的项颈安眠，牵引着你如水的目光。我祈祷：就这样一直注视下去，直到地老天荒！
"
7711,"你的注视或许还在，我的明眸已不善睐。是什么蒙蔽了我的心？黯淡了我的情？我不知道，也许是不愿面对，不愿面对你―――飘忽的身影，疏离的情怀！
"
7712,"即使默默，我也知道，这份感情不会干涸，因为我的心没有枯萎，依然在蓬勃。六月的风信子虽已休眠，我的情绪还在流淌，如涓涓小溪汇成江流。柔弱水，韧似钢。为了完成自己的神圣祭礼，我把心放在圣坛之上，虽有煎熬，亦有升华。痛并快乐着！
"
7713,"音乐流淌的时刻，我心澄澈。
"
7714,"忘了你 忘了我 忘了昨天
"
7715,"我忘了痛 忘了梦 忘了危险 
"
7716,"不停想 不停问 不停食言 
"
7717,"你会爱我到多远
"
7718,"如果不能 还是要分
"
7719,"爱从来不可能完整
"
7720,"何必当初把誓言说得太过分
"
7721,"你是我一生最爱的人
"
7722,"偏偏无情却伤我最深 
"
7723,"困在你怀里片刻都疼
"
7724,"从此找不到离开你的门
"
7725,"你是我一生最爱的人
"
7726,"靠你太近却陷得越深
"
7727,"迷路的灵魂乱了分寸
"
7728,"你就象一阵无情的风 不闻不问 
"
7729,"爱在黑夜里沉沦
"
7730,"只为了可怜的温存
"
7731,"就可以粉碎的心声
"
7732,"你是我一生最爱的人 
"
7733,"偏偏无情却伤我最深
"
7734,"困在你怀里片刻都疼
"
7735,"从此找不到离开你的?
"
7736,"你是我一生最爱的人 
"
7737,"靠你太近却陷得越深
"
7738,"迷路的灵魂乱了分寸
"
7739,"你就象一阵无情的风 不闻不问
"
7740,"所有光阴在你面前成为虚无
"
7741,"好似你不曾历经百年沧桑  
"
7742,"我仰视你的双眸
"
7743,"在流火的七月
"
7744,"找到初春的渴望
"
7745,"原来
"
7746,"还是那个东方丽人
"
7747,"婷婷袅袅
"
7748,"不妖不扰
"
7749,"是否记得
"
7750,"十年前的今日
"
7751,"我迎接你于罗湖畔
"
7752,"那羞涩模样
"
7753,"瞬间击中我的心房
"
7754,"无论你走失多久
"
7755,"心底从未将你遗忘
"
7756,"面对失而复得的你
"
